id,review,auxiliary_sentence,label
2139,八方燴餐廳訂位機制不完善，營業前（～5:00）說沒位置建議前往摘星用餐，但一等到開始營業的時候卻馬上來電告知有位置（營業時間5:30），也因為如此和該間餐廳擦身而過。這部分會讓旅客質疑是否訂位以及時間規劃上有很大的問題。,乾淨,0
2139,八方燴餐廳訂位機制不完善，營業前（～5:00）說沒位置建議前往摘星用餐，但一等到開始營業的時候卻馬上來電告知有位置（營業時間5:30），也因為如此和該間餐廳擦身而過。這部分會讓旅客質疑是否訂位以及時間規劃上有很大的問題。,客房,0
2139,八方燴餐廳訂位機制不完善，營業前（～5:00）說沒位置建議前往摘星用餐，但一等到開始營業的時候卻馬上來電告知有位置（營業時間5:30），也因為如此和該間餐廳擦身而過。這部分會讓旅客質疑是否訂位以及時間規劃上有很大的問題。,設施,0
2140,地理位置佳，房間空間大，乾淨，停車也方便。,服務,0
2140,地理位置佳，房間空間大，乾淨，停車也方便。,位置,1
2140,地理位置佳，房間空間大，乾淨，停車也方便。,性價比,0
2140,地理位置佳，房間空間大，乾淨，停車也方便。,乾淨,1
2140,地理位置佳，房間空間大，乾淨，停車也方便。,客房,1
2140,地理位置佳，房間空間大，乾淨，停車也方便。,設施,1
2142,房間乾淨，老闆夫妻非常親切，民宿的地理位置也很好，距離車站和眾多美食都不遠。,服務,1
2142,房間乾淨，老闆夫妻非常親切，民宿的地理位置也很好，距離車站和眾多美食都不遠。,位置,1
2142,房間乾淨，老闆夫妻非常親切，民宿的地理位置也很好，距離車站和眾多美食都不遠。,性價比,0
2142,房間乾淨，老闆夫妻非常親切，民宿的地理位置也很好，距離車站和眾多美食都不遠。,乾淨,1
2142,房間乾淨，老闆夫妻非常親切，民宿的地理位置也很好，距離車站和眾多美食都不遠。,客房,1
2142,房間乾淨，老闆夫妻非常親切，民宿的地理位置也很好，距離車站和眾多美食都不遠。,設施,0
2144,，另外建議停車場可以分住宿區跟泡湯區比較好，以免住宿的客人需要停久一點沒車位,服務,0
2144,，另外建議停車場可以分住宿區跟泡湯區比較好，以免住宿的客人需要停久一點沒車位,位置,0
2144,，另外建議停車場可以分住宿區跟泡湯區比較好，以免住宿的客人需要停久一點沒車位,性價比,0
2144,，另外建議停車場可以分住宿區跟泡湯區比較好，以免住宿的客人需要停久一點沒車位,乾淨,0
2144,，另外建議停車場可以分住宿區跟泡湯區比較好，以免住宿的客人需要停久一點沒車位,客房,0
2144,，另外建議停車場可以分住宿區跟泡湯區比較好，以免住宿的客人需要停久一點沒車位,設施,2
2146,地理位置我覺得很棒，適合想看海放鬆的人，而且草皮往前走直接可以走到海邊，反向來說就是比較偏僻，到7-11開車要15分鐘，不過我沒有特別需求，管家還直接問我晚上要不要吃泡麵，直接給我，真的是太貼心了,服務,1
2146,地理位置我覺得很棒，適合想看海放鬆的人，而且草皮往前走直接可以走到海邊，反向來說就是比較偏僻，到7-11開車要15分鐘，不過我沒有特別需求，管家還直接問我晚上要不要吃泡麵，直接給我，真的是太貼心了,位置,1
2146,地理位置我覺得很棒，適合想看海放鬆的人，而且草皮往前走直接可以走到海邊，反向來說就是比較偏僻，到7-11開車要15分鐘，不過我沒有特別需求，管家還直接問我晚上要不要吃泡麵，直接給我，真的是太貼心了,性價比,0
2146,地理位置我覺得很棒，適合想看海放鬆的人，而且草皮往前走直接可以走到海邊，反向來說就是比較偏僻，到7-11開車要15分鐘，不過我沒有特別需求，管家還直接問我晚上要不要吃泡麵，直接給我，真的是太貼心了,乾淨,0
2146,地理位置我覺得很棒，適合想看海放鬆的人，而且草皮往前走直接可以走到海邊，反向來說就是比較偏僻，到7-11開車要15分鐘，不過我沒有特別需求，管家還直接問我晚上要不要吃泡麵，直接給我，真的是太貼心了,客房,0
2146,地理位置我覺得很棒，適合想看海放鬆的人，而且草皮往前走直接可以走到海邊，反向來說就是比較偏僻，到7-11開車要15分鐘，不過我沒有特別需求，管家還直接問我晚上要不要吃泡麵，直接給我，真的是太貼心了,設施,0
2147,老闆親切和藹有活力，會推薦很多景點美食，很有人情味,服務,1
2147,老闆親切和藹有活力，會推薦很多景點美食，很有人情味,位置,0
2147,老闆親切和藹有活力，會推薦很多景點美食，很有人情味,性價比,0
2147,老闆親切和藹有活力，會推薦很多景點美食，很有人情味,乾淨,0
2147,老闆親切和藹有活力，會推薦很多景點美食，很有人情味,客房,0
2147,老闆親切和藹有活力，會推薦很多景點美食，很有人情味,設施,0
2148,CP值不錯 地點也很OK,服務,0
2148,CP值不錯 地點也很OK,位置,1
2148,CP值不錯 地點也很OK,性價比,1
2148,CP值不錯 地點也很OK,乾淨,0
2148,CP值不錯 地點也很OK,客房,0
2148,CP值不錯 地點也很OK,設施,0
2149,地理位置離花蓮後火車站很近，斜對面有711,服務,0
2149,地理位置離花蓮後火車站很近，斜對面有711,位置,1
2149,地理位置離花蓮後火車站很近，斜對面有711,性價比,0
2149,地理位置離花蓮後火車站很近，斜對面有711,乾淨,0
2149,地理位置離花蓮後火車站很近，斜對面有711,客房,0
2149,地理位置離花蓮後火車站很近，斜對面有711,設施,0
2150,位置還不錯！員工態度很好,服務,1
2150,位置還不錯！員工態度很好,位置,1
2150,位置還不錯！員工態度很好,性價比,0
2150,位置還不錯！員工態度很好,乾淨,0
2150,位置還不錯！員工態度很好,客房,0
2150,位置還不錯！員工態度很好,設施,0
2152,沒早餐提供，自己去市場覓食,服務,2
2152,沒早餐提供，自己去市場覓食,位置,0
2152,沒早餐提供，自己去市場覓食,性價比,0
2152,沒早餐提供，自己去市場覓食,乾淨,0
2152,沒早餐提供，自己去市場覓食,客房,0
2152,沒早餐提供，自己去市場覓食,設施,0
2153,下午三點到民宿，沒有人接待，叫我們自己check in 隔天收款，已有告知大概2點多會抵達，房間沒有預開好冷氣 非常悶熱，且因冷氣較舊 花比較多時間冷房（這些都不是不滿意的點）隔天退房11:15左右離開房間，因有前一晚買的食物未吃完 要在交誼廳吃，才剛放好行李在椅子上，老闆就直接問我們說 小姐 請問你幾點要離開 我要打掃，感受真的不太佳，不會推薦朋友來住,服務,2
2153,下午三點到民宿，沒有人接待，叫我們自己check in 隔天收款，已有告知大概2點多會抵達，房間沒有預開好冷氣 非常悶熱，且因冷氣較舊 花比較多時間冷房（這些都不是不滿意的點）隔天退房11:15左右離開房間，因有前一晚買的食物未吃完 要在交誼廳吃，才剛放好行李在椅子上，老闆就直接問我們說 小姐 請問你幾點要離開 我要打掃，感受真的不太佳，不會推薦朋友來住,位置,0
2153,下午三點到民宿，沒有人接待，叫我們自己check in 隔天收款，已有告知大概2點多會抵達，房間沒有預開好冷氣 非常悶熱，且因冷氣較舊 花比較多時間冷房（這些都不是不滿意的點）隔天退房11:15左右離開房間，因有前一晚買的食物未吃完 要在交誼廳吃，才剛放好行李在椅子上，老闆就直接問我們說 小姐 請問你幾點要離開 我要打掃，感受真的不太佳，不會推薦朋友來住,性價比,0
2153,下午三點到民宿，沒有人接待，叫我們自己check in 隔天收款，已有告知大概2點多會抵達，房間沒有預開好冷氣 非常悶熱，且因冷氣較舊 花比較多時間冷房（這些都不是不滿意的點）隔天退房11:15左右離開房間，因有前一晚買的食物未吃完 要在交誼廳吃，才剛放好行李在椅子上，老闆就直接問我們說 小姐 請問你幾點要離開 我要打掃，感受真的不太佳，不會推薦朋友來住,乾淨,0
2153,下午三點到民宿，沒有人接待，叫我們自己check in 隔天收款，已有告知大概2點多會抵達，房間沒有預開好冷氣 非常悶熱，且因冷氣較舊 花比較多時間冷房（這些都不是不滿意的點）隔天退房11:15左右離開房間，因有前一晚買的食物未吃完 要在交誼廳吃，才剛放好行李在椅子上，老闆就直接問我們說 小姐 請問你幾點要離開 我要打掃，感受真的不太佳，不會推薦朋友來住,客房,2
2153,下午三點到民宿，沒有人接待，叫我們自己check in 隔天收款，已有告知大概2點多會抵達，房間沒有預開好冷氣 非常悶熱，且因冷氣較舊 花比較多時間冷房（這些都不是不滿意的點）隔天退房11:15左右離開房間，因有前一晚買的食物未吃完 要在交誼廳吃，才剛放好行李在椅子上，老闆就直接問我們說 小姐 請問你幾點要離開 我要打掃，感受真的不太佳，不會推薦朋友來住,設施,0
2156,房間水聲太大,服務,0
2156,房間水聲太大,位置,0
2156,房間水聲太大,性價比,0
2156,房間水聲太大,乾淨,0
2156,房間水聲太大,客房,2
2156,房間水聲太大,設施,0
2158,地點很好，服務人員服務親切,服務,1
2158,地點很好，服務人員服務親切,位置,1
2158,地點很好，服務人員服務親切,性價比,0
2158,地點很好，服務人員服務親切,乾淨,0
2158,地點很好，服務人員服務親切,客房,0
2158,地點很好，服務人員服務親切,設施,0
2159,公共浴室很乾淨 櫃檯也很讚 整體很推！,服務,1
2159,公共浴室很乾淨 櫃檯也很讚 整體很推！,位置,0
2159,公共浴室很乾淨 櫃檯也很讚 整體很推！,性價比,0
2159,公共浴室很乾淨 櫃檯也很讚 整體很推！,乾淨,1
2159,公共浴室很乾淨 櫃檯也很讚 整體很推！,客房,0
2159,公共浴室很乾淨 櫃檯也很讚 整體很推！,設施,1
2160,早餐超級豐盛好吃！,服務,1
2160,早餐超級豐盛好吃！,位置,0
2160,早餐超級豐盛好吃！,性價比,0
2160,早餐超級豐盛好吃！,乾淨,0
2160,早餐超級豐盛好吃！,客房,0
2160,早餐超級豐盛好吃！,設施,0
2163,地點佳，隔音良好，以價錢來說非常超質！,服務,0
2163,地點佳，隔音良好，以價錢來說非常超質！,位置,1
2163,地點佳，隔音良好，以價錢來說非常超質！,性價比,1
2163,地點佳，隔音良好，以價錢來說非常超質！,乾淨,0
2163,地點佳，隔音良好，以價錢來說非常超質！,客房,1
2163,地點佳，隔音良好，以價錢來說非常超質！,設施,0
2164,兩張單人床併在一起，一邊是軟床一邊是硬床！,服務,0
2164,兩張單人床併在一起，一邊是軟床一邊是硬床！,位置,0
2164,兩張單人床併在一起，一邊是軟床一邊是硬床！,性價比,0
2164,兩張單人床併在一起，一邊是軟床一邊是硬床！,乾淨,0
2164,兩張單人床併在一起，一邊是軟床一邊是硬床！,客房,2
2164,兩張單人床併在一起，一邊是軟床一邊是硬床！,設施,0
2165,民宿枕頭與床墊太軟，不好睡。房間裡只有廁所放衛生紙，住宿期間使用上很不方便。,服務,0
2165,民宿枕頭與床墊太軟，不好睡。房間裡只有廁所放衛生紙，住宿期間使用上很不方便。,位置,0
2165,民宿枕頭與床墊太軟，不好睡。房間裡只有廁所放衛生紙，住宿期間使用上很不方便。,性價比,0
2165,民宿枕頭與床墊太軟，不好睡。房間裡只有廁所放衛生紙，住宿期間使用上很不方便。,乾淨,0
2165,民宿枕頭與床墊太軟，不好睡。房間裡只有廁所放衛生紙，住宿期間使用上很不方便。,客房,2
2165,民宿枕頭與床墊太軟，不好睡。房間裡只有廁所放衛生紙，住宿期間使用上很不方便。,設施,0
2166,升級房間的沙發床真的是很讚很舒適,服務,0
2166,升級房間的沙發床真的是很讚很舒適,位置,0
2166,升級房間的沙發床真的是很讚很舒適,性價比,0
2166,升級房間的沙發床真的是很讚很舒適,乾淨,0
2166,升級房間的沙發床真的是很讚很舒適,客房,1
2166,升級房間的沙發床真的是很讚很舒適,設施,0
2167,因為有事需提早出門趕不上餐盒時間，詢問過後能幫我提前，很貼心，態度也很好,服務,1
2167,因為有事需提早出門趕不上餐盒時間，詢問過後能幫我提前，很貼心，態度也很好,位置,0
2167,因為有事需提早出門趕不上餐盒時間，詢問過後能幫我提前，很貼心，態度也很好,性價比,0
2167,因為有事需提早出門趕不上餐盒時間，詢問過後能幫我提前，很貼心，態度也很好,乾淨,0
2167,因為有事需提早出門趕不上餐盒時間，詢問過後能幫我提前，很貼心，態度也很好,客房,0
2167,因為有事需提早出門趕不上餐盒時間，詢問過後能幫我提前，很貼心，態度也很好,設施,0
2168,初入住之房 有異味!更換後才改善,服務,0
2168,初入住之房 有異味!更換後才改善,位置,0
2168,初入住之房 有異味!更換後才改善,性價比,0
2168,初入住之房 有異味!更換後才改善,乾淨,2
2168,初入住之房 有異味!更換後才改善,客房,2
2168,初入住之房 有異味!更換後才改善,設施,0
2169,冷氣出風口需調整，位置正對著躺下來時，頭的位置。,服務,0
2169,冷氣出風口需調整，位置正對著躺下來時，頭的位置。,位置,0
2169,冷氣出風口需調整，位置正對著躺下來時，頭的位置。,性價比,0
2169,冷氣出風口需調整，位置正對著躺下來時，頭的位置。,乾淨,0
2169,冷氣出風口需調整，位置正對著躺下來時，頭的位置。,客房,2
2169,冷氣出風口需調整，位置正對著躺下來時，頭的位置。,設施,0
2170,大空間，便宜收費,服務,0
2170,大空間，便宜收費,位置,0
2170,大空間，便宜收費,性價比,1
2170,大空間，便宜收費,乾淨,0
2170,大空間，便宜收費,客房,1
2170,大空間，便宜收費,設施,0
2171,房間空間很大足夠我們活動,服務,0
2171,房間空間很大足夠我們活動,位置,0
2171,房間空間很大足夠我們活動,性價比,0
2171,房間空間很大足夠我們活動,乾淨,0
2171,房間空間很大足夠我們活動,客房,1
2171,房間空間很大足夠我們活動,設施,0
2172,床及浴室很乾淨 備品充足 窗外視野很棒,服務,0
2172,床及浴室很乾淨 備品充足 窗外視野很棒,位置,0
2172,床及浴室很乾淨 備品充足 窗外視野很棒,性價比,0
2172,床及浴室很乾淨 備品充足 窗外視野很棒,乾淨,1
2172,床及浴室很乾淨 備品充足 窗外視野很棒,客房,1
2172,床及浴室很乾淨 備品充足 窗外視野很棒,設施,0
2173,一樓大廳有飲水機、烤箱、微波爐、咖啡機可使用，很方便！房間乾淨舒服。,服務,0
2173,一樓大廳有飲水機、烤箱、微波爐、咖啡機可使用，很方便！房間乾淨舒服。,位置,0
2173,一樓大廳有飲水機、烤箱、微波爐、咖啡機可使用，很方便！房間乾淨舒服。,性價比,0
2173,一樓大廳有飲水機、烤箱、微波爐、咖啡機可使用，很方便！房間乾淨舒服。,乾淨,1
2173,一樓大廳有飲水機、烤箱、微波爐、咖啡機可使用，很方便！房間乾淨舒服。,客房,1
2173,一樓大廳有飲水機、烤箱、微波爐、咖啡機可使用，很方便！房間乾淨舒服。,設施,1
2176,早餐樣式豐富 因疫情關係還特地送到車庫,服務,1
2176,早餐樣式豐富 因疫情關係還特地送到車庫,位置,0
2176,早餐樣式豐富 因疫情關係還特地送到車庫,性價比,0
2176,早餐樣式豐富 因疫情關係還特地送到車庫,乾淨,0
2176,早餐樣式豐富 因疫情關係還特地送到車庫,客房,0
2176,早餐樣式豐富 因疫情關係還特地送到車庫,設施,0
2180,早餐選擇太少,服務,2
2180,早餐選擇太少,位置,0
2180,早餐選擇太少,性價比,0
2180,早餐選擇太少,乾淨,0
2180,早餐選擇太少,客房,0
2180,早餐選擇太少,設施,0
2182,地點方便，從花蓮火車站前站出來即可看見飯店。,服務,0
2182,地點方便，從花蓮火車站前站出來即可看見飯店。,位置,1
2182,地點方便，從花蓮火車站前站出來即可看見飯店。,性價比,0
2182,地點方便，從花蓮火車站前站出來即可看見飯店。,乾淨,0
2182,地點方便，從花蓮火車站前站出來即可看見飯店。,客房,0
2182,地點方便，從花蓮火車站前站出來即可看見飯店。,設施,0
2184,現做漢堡餐點，食材新鮮美味濃郁，是家氣氛悠閒自在的寵物友善商家,服務,1
2184,現做漢堡餐點，食材新鮮美味濃郁，是家氣氛悠閒自在的寵物友善商家,位置,0
2184,現做漢堡餐點，食材新鮮美味濃郁，是家氣氛悠閒自在的寵物友善商家,性價比,0
2184,現做漢堡餐點，食材新鮮美味濃郁，是家氣氛悠閒自在的寵物友善商家,乾淨,0
2184,現做漢堡餐點，食材新鮮美味濃郁，是家氣氛悠閒自在的寵物友善商家,客房,0
2184,現做漢堡餐點，食材新鮮美味濃郁，是家氣氛悠閒自在的寵物友善商家,設施,0
2185,事前不知 高空泳池酒吧，需要預訂，入住2晚 皆無位置,服務,0
2185,事前不知 高空泳池酒吧，需要預訂，入住2晚 皆無位置,位置,0
2185,事前不知 高空泳池酒吧，需要預訂，入住2晚 皆無位置,性價比,0
2185,事前不知 高空泳池酒吧，需要預訂，入住2晚 皆無位置,乾淨,0
2185,事前不知 高空泳池酒吧，需要預訂，入住2晚 皆無位置,客房,0
2185,事前不知 高空泳池酒吧，需要預訂，入住2晚 皆無位置,設施,0
2186,民宿老闆親切熱心,服務,1
2186,民宿老闆親切熱心,位置,0
2186,民宿老闆親切熱心,性價比,0
2186,民宿老闆親切熱心,乾淨,0
2186,民宿老闆親切熱心,客房,0
2186,民宿老闆親切熱心,設施,0
2187,老闆的認真待客的態度,服務,1
2187,老闆的認真待客的態度,位置,0
2187,老闆的認真待客的態度,性價比,0
2187,老闆的認真待客的態度,乾淨,0
2187,老闆的認真待客的態度,客房,0
2187,老闆的認真待客的態度,設施,0
2188,地點很好 方便性佳,服務,0
2188,地點很好 方便性佳,位置,1
2188,地點很好 方便性佳,性價比,0
2188,地點很好 方便性佳,乾淨,0
2188,地點很好 方便性佳,客房,0
2188,地點很好 方便性佳,設施,0
2189,入住即有老闆熱情提供下午茶鬆餅、水果及花茶招待，附近沒什麼餐廳，可以在民宿每人加250元享用晚餐，早餐也很豐盛。民宿附近綠色隧道也是值得去走走的景點。,服務,1
2189,入住即有老闆熱情提供下午茶鬆餅、水果及花茶招待，附近沒什麼餐廳，可以在民宿每人加250元享用晚餐，早餐也很豐盛。民宿附近綠色隧道也是值得去走走的景點。,位置,1
2189,入住即有老闆熱情提供下午茶鬆餅、水果及花茶招待，附近沒什麼餐廳，可以在民宿每人加250元享用晚餐，早餐也很豐盛。民宿附近綠色隧道也是值得去走走的景點。,性價比,0
2189,入住即有老闆熱情提供下午茶鬆餅、水果及花茶招待，附近沒什麼餐廳，可以在民宿每人加250元享用晚餐，早餐也很豐盛。民宿附近綠色隧道也是值得去走走的景點。,乾淨,0
2189,入住即有老闆熱情提供下午茶鬆餅、水果及花茶招待，附近沒什麼餐廳，可以在民宿每人加250元享用晚餐，早餐也很豐盛。民宿附近綠色隧道也是值得去走走的景點。,客房,0
2189,入住即有老闆熱情提供下午茶鬆餅、水果及花茶招待，附近沒什麼餐廳，可以在民宿每人加250元享用晚餐，早餐也很豐盛。民宿附近綠色隧道也是值得去走走的景點。,設施,0
2190,難道房間有熱水有溫泉我不去泡還花錢打電話給你開槓嗎？前台的張先生。,服務,2
2190,難道房間有熱水有溫泉我不去泡還花錢打電話給你開槓嗎？前台的張先生。,位置,0
2190,難道房間有熱水有溫泉我不去泡還花錢打電話給你開槓嗎？前台的張先生。,性價比,0
2190,難道房間有熱水有溫泉我不去泡還花錢打電話給你開槓嗎？前台的張先生。,乾淨,0
2190,難道房間有熱水有溫泉我不去泡還花錢打電話給你開槓嗎？前台的張先生。,客房,0
2190,難道房間有熱水有溫泉我不去泡還花錢打電話給你開槓嗎？前台的張先生。,設施,0
2192,Lobby展現美學，脫俗不矯情，顯然高人指點，維護也用心。走幾步就到七星潭。接待人員也有見識。房間現代且雅致。廚房人員很認真禮貌，工作的很開心，不過有時個人閒聊大聲了點，但自得其樂，也是一幅風景。,服務,1
2192,Lobby展現美學，脫俗不矯情，顯然高人指點，維護也用心。走幾步就到七星潭。接待人員也有見識。房間現代且雅致。廚房人員很認真禮貌，工作的很開心，不過有時個人閒聊大聲了點，但自得其樂，也是一幅風景。,位置,1
2192,Lobby展現美學，脫俗不矯情，顯然高人指點，維護也用心。走幾步就到七星潭。接待人員也有見識。房間現代且雅致。廚房人員很認真禮貌，工作的很開心，不過有時個人閒聊大聲了點，但自得其樂，也是一幅風景。,性價比,0
2192,Lobby展現美學，脫俗不矯情，顯然高人指點，維護也用心。走幾步就到七星潭。接待人員也有見識。房間現代且雅致。廚房人員很認真禮貌，工作的很開心，不過有時個人閒聊大聲了點，但自得其樂，也是一幅風景。,乾淨,0
2192,Lobby展現美學，脫俗不矯情，顯然高人指點，維護也用心。走幾步就到七星潭。接待人員也有見識。房間現代且雅致。廚房人員很認真禮貌，工作的很開心，不過有時個人閒聊大聲了點，但自得其樂，也是一幅風景。,客房,1
2192,Lobby展現美學，脫俗不矯情，顯然高人指點，維護也用心。走幾步就到七星潭。接待人員也有見識。房間現代且雅致。廚房人員很認真禮貌，工作的很開心，不過有時個人閒聊大聲了點，但自得其樂，也是一幅風景。,設施,1
2193,吹風機超級弱，洗髮精洗起來很乾澀,服務,0
2193,吹風機超級弱，洗髮精洗起來很乾澀,位置,0
2193,吹風機超級弱，洗髮精洗起來很乾澀,性價比,0
2193,吹風機超級弱，洗髮精洗起來很乾澀,乾淨,0
2193,吹風機超級弱，洗髮精洗起來很乾澀,客房,2
2193,吹風機超級弱，洗髮精洗起來很乾澀,設施,0
2195,早餐好吃，房間舒適，位置好，景色好,服務,1
2195,早餐好吃，房間舒適，位置好，景色好,位置,1
2195,早餐好吃，房間舒適，位置好，景色好,性價比,0
2195,早餐好吃，房間舒適，位置好，景色好,乾淨,0
2195,早餐好吃，房間舒適，位置好，景色好,客房,1
2195,早餐好吃，房間舒適，位置好，景色好,設施,0
2198,民宿房間乾淨且舒適，營造出「家」的溫馨。老闆娘親力親為，服務超棒。,服務,1
2198,民宿房間乾淨且舒適，營造出「家」的溫馨。老闆娘親力親為，服務超棒。,位置,0
2198,民宿房間乾淨且舒適，營造出「家」的溫馨。老闆娘親力親為，服務超棒。,性價比,0
2198,民宿房間乾淨且舒適，營造出「家」的溫馨。老闆娘親力親為，服務超棒。,乾淨,1
2198,民宿房間乾淨且舒適，營造出「家」的溫馨。老闆娘親力親為，服務超棒。,客房,1
2198,民宿房間乾淨且舒適，營造出「家」的溫馨。老闆娘親力親為，服務超棒。,設施,0
2200,隔壁就是火車站，鄰近葫蘆墩公園及廟東夜市，地理位子極佳，花博展出期間的不二首選。,服務,0
2200,隔壁就是火車站，鄰近葫蘆墩公園及廟東夜市，地理位子極佳，花博展出期間的不二首選。,位置,1
2200,隔壁就是火車站，鄰近葫蘆墩公園及廟東夜市，地理位子極佳，花博展出期間的不二首選。,性價比,0
2200,隔壁就是火車站，鄰近葫蘆墩公園及廟東夜市，地理位子極佳，花博展出期間的不二首選。,乾淨,0
2200,隔壁就是火車站，鄰近葫蘆墩公園及廟東夜市，地理位子極佳，花博展出期間的不二首選。,客房,0
2200,隔壁就是火車站，鄰近葫蘆墩公園及廟東夜市，地理位子極佳，花博展出期間的不二首選。,設施,0
2203,老板娘好親切，房間雖然不大，但是很乾淨，不會潮濕。,服務,1
2203,老板娘好親切，房間雖然不大，但是很乾淨，不會潮濕。,位置,0
2203,老板娘好親切，房間雖然不大，但是很乾淨，不會潮濕。,性價比,0
2203,老板娘好親切，房間雖然不大，但是很乾淨，不會潮濕。,乾淨,1
2203,老板娘好親切，房間雖然不大，但是很乾淨，不會潮濕。,客房,1
2203,老板娘好親切，房間雖然不大，但是很乾淨，不會潮濕。,設施,0
2205,早餐飲料若有其他選項會更好,服務,2
2205,早餐飲料若有其他選項會更好,位置,0
2205,早餐飲料若有其他選項會更好,性價比,0
2205,早餐飲料若有其他選項會更好,乾淨,0
2205,早餐飲料若有其他選項會更好,客房,0
2205,早餐飲料若有其他選項會更好,設施,0
2206,"地點很棒, 距離東大門夜市很近, 整體空間氣氛營造得非常好",服務,0
2206,"地點很棒, 距離東大門夜市很近, 整體空間氣氛營造得非常好",位置,1
2206,"地點很棒, 距離東大門夜市很近, 整體空間氣氛營造得非常好",性價比,0
2206,"地點很棒, 距離東大門夜市很近, 整體空間氣氛營造得非常好",乾淨,0
2206,"地點很棒, 距離東大門夜市很近, 整體空間氣氛營造得非常好",客房,0
2206,"地點很棒, 距離東大門夜市很近, 整體空間氣氛營造得非常好",設施,0
2208,老闆親切、環境安靜但方便，隔壁就有便利商店，房間清潔整齊,服務,1
2208,老闆親切、環境安靜但方便，隔壁就有便利商店，房間清潔整齊,位置,1
2208,老闆親切、環境安靜但方便，隔壁就有便利商店，房間清潔整齊,性價比,0
2208,老闆親切、環境安靜但方便，隔壁就有便利商店，房間清潔整齊,乾淨,1
2208,老闆親切、環境安靜但方便，隔壁就有便利商店，房間清潔整齊,客房,1
2208,老闆親切、環境安靜但方便，隔壁就有便利商店，房間清潔整齊,設施,0
2209,環境優雅，房型適合情侶及家庭入住，櫻花季時，在房內即可欣賞美麗的花海！,服務,0
2209,環境優雅，房型適合情侶及家庭入住，櫻花季時，在房內即可欣賞美麗的花海！,位置,1
2209,環境優雅，房型適合情侶及家庭入住，櫻花季時，在房內即可欣賞美麗的花海！,性價比,0
2209,環境優雅，房型適合情侶及家庭入住，櫻花季時，在房內即可欣賞美麗的花海！,乾淨,0
2209,環境優雅，房型適合情侶及家庭入住，櫻花季時，在房內即可欣賞美麗的花海！,客房,1
2209,環境優雅，房型適合情侶及家庭入住，櫻花季時，在房內即可欣賞美麗的花海！,設施,0
2212,好的請繼續保持,服務,0
2212,好的請繼續保持,位置,0
2212,好的請繼續保持,性價比,0
2212,好的請繼續保持,乾淨,0
2212,好的請繼續保持,客房,0
2212,好的請繼續保持,設施,0
2213,很方便的地理位置，開窗可見海景，櫃台小姐服務佳,服務,1
2213,很方便的地理位置，開窗可見海景，櫃台小姐服務佳,位置,1
2213,很方便的地理位置，開窗可見海景，櫃台小姐服務佳,性價比,0
2213,很方便的地理位置，開窗可見海景，櫃台小姐服務佳,乾淨,0
2213,很方便的地理位置，開窗可見海景，櫃台小姐服務佳,客房,1
2213,很方便的地理位置，開窗可見海景，櫃台小姐服務佳,設施,0
2215,隔音很差 隔壁叫聲超大 房間裡還有小蟑螂 ,服務,0
2215,隔音很差 隔壁叫聲超大 房間裡還有小蟑螂 ,位置,0
2215,隔音很差 隔壁叫聲超大 房間裡還有小蟑螂 ,性價比,0
2215,隔音很差 隔壁叫聲超大 房間裡還有小蟑螂 ,乾淨,2
2215,隔音很差 隔壁叫聲超大 房間裡還有小蟑螂 ,客房,2
2215,隔音很差 隔壁叫聲超大 房間裡還有小蟑螂 ,設施,0
2216,早餐新鮮，選擇很豐富,服務,1
2216,早餐新鮮，選擇很豐富,位置,0
2216,早餐新鮮，選擇很豐富,性價比,0
2216,早餐新鮮，選擇很豐富,乾淨,0
2216,早餐新鮮，選擇很豐富,客房,0
2216,早餐新鮮，選擇很豐富,設施,0
2217,一進去櫃檯就超親切的介紹所有設備、規定，房間很美、非常舒適，房間每一個細節都處理的很極致！,服務,1
2217,一進去櫃檯就超親切的介紹所有設備、規定，房間很美、非常舒適，房間每一個細節都處理的很極致！,位置,0
2217,一進去櫃檯就超親切的介紹所有設備、規定，房間很美、非常舒適，房間每一個細節都處理的很極致！,性價比,0
2217,一進去櫃檯就超親切的介紹所有設備、規定，房間很美、非常舒適，房間每一個細節都處理的很極致！,乾淨,0
2217,一進去櫃檯就超親切的介紹所有設備、規定，房間很美、非常舒適，房間每一個細節都處理的很極致！,客房,1
2217,一進去櫃檯就超親切的介紹所有設備、規定，房間很美、非常舒適，房間每一個細節都處理的很極致！,設施,0
2220,地點位置超方便，房間乾淨整潔~ 無話可說!!!!,服務,0
2220,地點位置超方便，房間乾淨整潔~ 無話可說!!!!,位置,1
2220,地點位置超方便，房間乾淨整潔~ 無話可說!!!!,性價比,0
2220,地點位置超方便，房間乾淨整潔~ 無話可說!!!!,乾淨,1
2220,地點位置超方便，房間乾淨整潔~ 無話可說!!!!,客房,1
2220,地點位置超方便，房間乾淨整潔~ 無話可說!!!!,設施,0
2222,早餐菜色太雜 食物有些偏冷硬 待加強,服務,2
2222,早餐菜色太雜 食物有些偏冷硬 待加強,位置,0
2222,早餐菜色太雜 食物有些偏冷硬 待加強,性價比,0
2222,早餐菜色太雜 食物有些偏冷硬 待加強,乾淨,0
2222,早餐菜色太雜 食物有些偏冷硬 待加強,客房,0
2222,早餐菜色太雜 食物有些偏冷硬 待加強,設施,0
2224,民宿老闆及板娘很客氣、好聊，房間也很乾淨。五星級的早餐更是豐盛到令人印象深刻！,服務,1
