id,reviews,service,location,value,cleanliness,room,facilities
3069,洛可可樓中樓家庭房超棒，房內空間大，且獨立陽台視野好,0,0,0,0,1,0
3070,目前的門鍊感覺不安全 拉第二次會鬆開,0,0,0,0,2,0
3071,位置很棒，離火車站近！週邊生活機能優秀！,0,1,0,0,0,0
3073,房間大，枕頭睡起來舒服,0,0,0,0,1,0
3074,早餐和每日的茶点水果精致用心，味美超赞。房间布置风格独特，典雅，轻音乐舒缓心情。一切都非常美好。,1,0,0,0,1,0
3075,住宿地點很棒 員工有笑容 服務很不錯,1,1,0,0,0,0
3077,地點太好了！,0,1,0,0,0,0
3079,房間內任何角落都非常乾淨，一點灰塵都沒有，老闆娘人很熱情也很可愛，性價比高。,1,0,1,1,1,0
3081,地点离火车站很近，很方便！附近商圈也多蛮好逛的。,0,1,0,0,0,0
3083,住宿房間裏的整體很整潔 空間很舒適,0,0,0,1,1,0
3084,老闆很耐思，給我們好多好玩好吃的建議！,1,0,0,0,0,0
3087,冷氣設備的噪音、外面的車流聲,0,0,0,0,2,0
3088,地板有點太滑，充電孔有點少,0,0,0,0,2,0
3090,房間有很重很重的霉味,0,0,0,2,2,0
3091,房間有空氣濾清器,0,0,0,0,1,0
3092,房間很美、很舒適！還提供優質的茶籽堂洗滌用品！早餐食物有質素，還提供下午茶。,1,0,0,0,1,0
3096,早餐供餐時間有點晚,2,0,0,0,0,0
3098,早餐豐富、養生，看的出主人的用心,1,0,0,0,0,0
3099,目前沒有不喜歡,0,0,0,0,0,0
3100,地點距離捷運站也有點距離，酒店沒有門牌,0,2,0,0,0,0
3101,一定要住景觀套房，夜景很美,0,0,0,0,1,0
3102,早餐很多樣選擇，地點近市中心,1,1,0,0,0,0
3103,去住的時候馬陸非常多，地板、窗簾....一直在房內出現；床太軟；安排的房間離鵝窩很近，鵝嗓門很大，很多隻叫超大聲,0,0,0,2,2,0
3104,早餐非常美味，房主有很用心的在做早餐，也会为你讲解花莲游玩的事项和为你推荐游玩路线，十分推荐，下次一定会再次入住的,1,0,0,0,0,0
3105,房間比較小,0,0,0,0,2,0
3106,老闆人很親切熱情,1,0,0,0,0,0
3108,沐浴乳太少,0,0,0,0,2,0
3109,房間乾淨安靜舒適，民宿主人親切，解說詳細。離夜市，市中心，海邊很近，適合渡假。,1,1,0,1,1,0
3111,"泳池spa池兒童遊戲區規劃不錯,早晚餐菜色多,料理多台東在地食物,唯蒼蠅有點多",1,0,0,2,0,1
3112,房間內的清潔可以再加強，在電熱水器下的櫃子看到死掉的蟑螂，廁所地板有頭髮,0,0,0,2,2,0
3113,性價比非常的高，同時又有很好的地理位置以及風景,0,1,1,0,0,0
3114,一切都不錯，老闆娘非常親切,1,0,0,0,0,0
3117,早餐很棒，房間舒適，老闆既親切又細心。,1,0,0,0,1,0
3118,非常非常喜歡 早餐是道地的美味肉粿、飯湯，還有雙糕潤！',1,0,0,0,0,0
3119,冷氣出風口太大聲,0,0,0,0,2,0
3121,可能屋齡比較大，插座數量少且舊，3C多或是需要接筆電的會不容易,0,0,0,0,2,0
3124,房間就可以看到景色 景觀很厲害 夜景好看 可惜早餐普通了一點,2,0,0,0,1,0
3125,小朋友受傷，櫃台衝去準備冰塊，很甘心。,1,0,0,0,0,0
3126,住宿地點非常方便，附近有百貨公司可逛，半夜不怕沒東西吃，距離捷運站約5分鐘，去哪都方便！,0,1,0,0,0,0
3127,服務良好.cp值很高的民宿.,1,0,1,0,0,0
3128,"早餐豐富美味,",1,0,0,0,0,0
3129,床墊比較硬，不過房價合理,0,0,1,0,2,0
3130,有固定車位,0,0,0,0,0,1
3133,我覺得自助式早餐選擇多樣化，可以吃到中式和西式早餐,1,0,0,0,0,0
3134,早餐很不錯，房間也很乾淨，舒適。,1,0,0,1,1,0
3135,MOD199電影,0,0,0,0,0,0
3136,2月13號晚上去用情人套餐業者舉辦活動一天有十位享用情人套餐就可以免費休息三個小時對我們老人家來講還蠻新鮮的還有小禮物#重點是有一位服務人員叫雅茵服務特別貼心菜單很小他馬上用手機把字放大讓我們看得更清楚,1,0,0,0,0,0
3139,隔離14天 服務態度親切 餐點充足房間稍微舊但是乾淨 雙人房窗戶大,1,0,0,1,1,0
3141,店內氛圍很好,0,0,0,0,0,0
3142,地點方便 老闆親切 房間好睡 早餐美味 五星推薦,1,1,0,0,1,0
3145,部分房型是停車場搭電梯至3樓，很特殊。,0,0,0,0,0,0
3146,地點靠近東大門夜市，交通便利,0,1,0,0,0,0
3149,床鋪很棒、地點方便，環境整潔。,0,1,0,1,1,0
3152,車開到門口，就有工作人員來關心，從CHECKIN到進房服務很週到，有尊榮感！,1,0,0,0,0,0
3154,有陽光可以進來就更棒了,0,0,0,0,2,0
3155,早餐：清粥淡菜、饅頭、西式吐司+果醬，單品咖啡機，特色：南瓜豆漿好喝！,1,0,0,0,0,0
3158,地理位置去阿里山周邊景點都很方便。 房間非常舒適整潔，任何小細節都完美。 服務人員很好聊又熱情 非常喜歡這裡。,1,1,0,1,1,0
3159,服務人員態度極差，解說超不耐煩的樣子，不會再度委任該店。,2,0,0,0,0,0
3160,免治馬桶坐上是熱的，廁所有抽風乾燥功能。床是加大。,0,0,0,0,1,0
3162,生日渡假住湖景房超美，餐飲建議要加強,2,0,0,0,1,0
3163,位子很好!走沒多遠就有商店,0,1,0,0,0,0
3164,床太軟，空調悶又大聲,0,0,0,0,2,0
3168,吹風機風量小,0,0,0,0,2,0
3169,房間佈置很舒服,0,0,0,0,1,0
3170,主人熱情客氣,1,0,0,0,0,0
3171,老闆超級親切熱心,1,0,0,0,0,0
3172,早餐很好吃，加購的晚餐也很好吃，分量足夠，能被餵飽很幸福。,1,0,0,0,0,0
3173,防疫期間變成房間送餐這部份很NICE,1,0,0,0,0,0
3175,提供中式早餐.離旗山市區又近交通算便利 值得渡假休閒去處.棒.,1,1,0,0,0,0
3176,每間房間都有一個故事 仿佛環遊世界，心中擁有一個夢想,0,0,0,0,1,0
3179,老闆家人很好，我們小孩睡著了，還幫我們搬行李上樓！,1,0,0,0,0,0
3181,一分錢一分貨，但也太破舊啦,0,0,0,0,2,0
3183,早餐內容可以再加強一點……,2,0,0,0,0,0
3184,店長很nise,1,0,0,0,0,0
3185,一點服務業的精神都沒有，爛死了！就算全台北市都沒有房間，也不會想去住  ',2,0,0,0,0,0
3186,早餐很棒 也吃的很飽,1,0,0,0,0,0
3187,民宿地點就在市區，入住前可以用官網或用line聯絡訂機車和行程，服務親切且便利！,1,1,0,0,0,0
3188,沒有停車位子,0,0,0,0,0,2
3189,"床太軟,隔音不太好",0,0,0,0,2,0
3191,早餐份量很足夠，床鋪大又舒服！,1,0,0,0,1,0
3192,民宿姊姊真的讚，很有親和力，會介紹當地旅遊資訊給遊客，入住的房間床、設施及空間都很不錯~民宿也有提供一些零食、咖啡、涼飲冷熱水給遊客免費使用，很貼心！,1,0,0,0,1,0
3193,房間大，乾淨，,0,0,0,1,1,0
3198,爛透了，早餐稀飯太稀，豆漿太稀像喝水，絕對不會來第二次,2,0,0,0,0,0
3199,我女朋友奶子很棒,0,0,0,0,0,0
3200,房間寬敞、店員服務態度很棒很可愛哈哈，還詳細帶我們一一解說。,1,0,0,0,1,0
3201,住背包客棧的民宿，隔音比較不好，如果外面有人大聲聊天，房間內都會明顯聽到,0,0,0,0,2,0
3202,沒到這邊之前真的很難想像,0,0,0,0,0,0
3203,地點可以，有免費飲料好喝，門鎖有點不太適應,1,1,0,0,2,0
3205,地點真的很棒。,0,1,0,0,0,0
3207,"冷氣好像没辦法控制温度, 一直都不冷",0,0,0,0,2,0
3209,民宿主人一家人親切又大方，房間乾淨又新，地點近便利商店及附近美食，值得再來,1,1,0,1,1,0
3210,"住宿地點離高捷很近,步行只要5分鐘",0,1,0,0,0,0
3211,老闆服務親切，住處對面就是遠東百貨，購物方便,1,1,0,0,0,0
3212,CP值很高 不錯的地方 公共區可以泡茶 聊天發呆 也很適合一群人來喔,0,0,1,0,0,1
3213,房間的硬體設備感覺得出來比較有歷史感,0,0,0,0,2,0
3214,地點真的很棒 CＰ質很告！,0,1,1,0,0,0
3217,自助式早餐很豐富，房間整潔度也不錯，飯店的服務人員也很和藹可親,1,0,0,1,1,0
3218,面對伯朗大道，田園山嵐風景超美，房間隔音不理想，但服務親切,1,1,0,0,2,0
3219,有家的感覺，第一天12點多到達花蓮才跟老公說真想提早入住休息，孕婦易累但不好意思詢問，到達民宿後老闆似乎看出我的想法，立刻說我們可以入住休息囉到達房間躺在床上看著窗戶的天空景觀...很美..很放鬆...不想出門了...入住二天早餐好吃也有變化...很挑床的我也睡的很好...軟硬適中連枕頭也好睡真心推薦何家民宿..老闆.闆娘.小幫手..人都很好唷！,1,0,0,0,1,0
3220,1.員工冷淡,2,0,0,0,0,0
3221,有特別休息的地方，還有飲料跟點心,1,0,0,0,0,1
3222,冷氣忽冷忽熱 熱水忽冷忽熱,0,0,0,0,2,0
3223,自助早餐的品項太少！,2,0,0,0,0,0
3224,房間空調太熱,0,0,0,0,2,0
3225,全天都可以使用的點心券，讓我們在12點多回到飯店還有熱騰騰的宵夜可以享用，早餐的品項也很美味豐富，房內的衛浴空間很寬敞和乾淨，備品一應俱全，非常滿意房內設施，以及飯店服務人員的服務！,1,0,0,1,1,0
3228,有來高雄都住著，但反應電視雜音影響住房品質，換來的是態度差沒辦法換房換電視,2,0,0,0,2,0
3229,地理位置不錯 離夜市挺近的,0,1,0,0,0,0
3230,"早餐真的好吃,廚藝不錯！如果有吃素的人也有素食早餐可以吃（不是只有吃土司唷！）,但要事先告知;晚餐也可以在那邊享用.住宿地點離太魯閣國家公園真的很近,附近也有小七與加油站!整體而言CP值算蠻高的！",1,1,1,0,0,0
3231,老闆親切，解說詳細。,1,0,0,0,0,0
3233,地點很好，旁邊的早餐店很好吃,0,1,0,0,0,0
3235,尚未有不滿意,0,0,0,0,0,0
3236,早餐沒有熱飲,2,0,0,0,0,0
3237,老闆很熱情，房間跟環境都很乾淨，值得再去喔！,1,0,0,1,1,0
3238,早餐很簡單也很好吃,1,0,0,0,0,0
3240,水壓有點小。,0,0,0,0,2,0
3241,"户外裸湯池,温度有稍低,太冷",0,0,0,0,0,2
3242,這是一個住起來非常舒服的一間名宿 如果以後有機會去台東 我應該還會在訂這家名宿,0,0,0,0,1,0
3246,安靜舒適的環境,0,0,0,0,1,0
3247,CP值很高，離花蓮和吉安市區近。購物用餐方便，民宿旁早餐店就有四家，隔壁還有雞排店喔！,0,1,1,0,0,0
3249,地點非常好，晚上不會吵鬧，隔音良好。老闆非常熱情提供相當周全的服務，房間裡面也整理的非常乾淨，應有盡有。很喜歡房間的格局和浴缸，住起來相當舒適。,1,1,0,1,1,0
3250,早餐老闆娘準備的超豐盛，完全超出預期的多，整個吃不完,1,0,0,0,0,0
3251,地點位在生活機能便利之處,0,1,0,0,0,0
3252,民宿老闆娘與老闆適時貼心讓人感到溫暖，完全可以感受到親切感。,1,0,0,0,0,0
3253,老板娘熱情好客，房間乾淨，令人舒爽。臨行，一雙登山鞋忘了放入車內，老板娘及管家，馬上協助處理，當日隨即寄出，令人感動。,1,0,0,1,1,0
3254,房間空間偏小，CP值不高。,0,0,2,0,2,0
3255,地點，早餐，服務態度,0,0,0,0,0,0
3256,普通大小，清晨六點就能聽到樓下噪音及隔壁不斷拖拉桌椅聲音，非常差勁住宿品質...,0,0,0,0,2,0
3257,房間很乾淨 床很舒適,0,0,0,1,1,0
3258,地下停車場滿位 需要到立體停車場停車,0,0,0,0,0,2
3259,早餐部的菜布蛋,0,0,0,0,0,0
3260,床位舒適 管家很貼心 超讚,1,0,0,0,1,0
3264,人員很nice,1,0,0,0,0,0
3266,老闆很熱情人也很好還會做周邊介紹,1,0,0,0,0,0
3267,房間有點小，行李可能需要放到日式通鋪的床板上，因可睡五人的空間只用四人，所以間距寬。訂房時已確認房間是一樓，並詢問是否會很吵，小姐回覆說不會。但當晚才知道一樓中庭四周有商家，晚上不知是房客還是店家人員一直在一樓中庭聊天，凌晨一點還不睡，還有機車騎入影響睡眠。早上七點左右商家就開門，還會放音樂。主要是這噪音干擾扣很多分。,0,0,0,0,2,0
3268,小管家Tasha Peggy 水鹿都推薦了很多地道的地方美食，咖啡廳，景點。,1,0,0,0,0,0
3270,位置方便，整潔舒適，早餐也挺豐盛的,1,1,0,1,1,0
3271,地點在市區超方便，也有洗衣機烘衣機使用,0,1,0,0,0,1
3274,"住旗艦房,按摩浴缸是壞的,蒸氣室沒有蒸氣,整個體驗就是差",0,0,0,0,2,0
3275,布置很有特色,0,0,0,0,1,0
3276,床旁邊沒有插座浴室蓮蓬頭只能拿著洗不附贈浴帽冷氣、冰箱都不冷房間wi-fi有夠爛服務1.0位置1.0客房1.0,2,2,0,0,2,0
3277,民宿老闆和闆娘待人親和，會幫忙介紹哪裡有好吃的，住宿價格也是親民到揪甘心。,1,0,1,0,0,0
3280,床 棒透了,0,0,0,0,1,0
3281,"住宿的地點,不管去有名的小吃店,用走的就可以,很方便的地理位置,在吃的的方面完全不用擔心,都可以找到好吃的東西,公正小籠包,花蓮夜市等等很好好吃的,都可以到...",0,1,0,0,0,0
3284,夜間檢修電梯，造成客房停電，是美中不足之處。,0,0,0,0,0,2
3285,民宿主人待人和善,1,0,0,0,0,0
3286,check in後出門，晚上8點多到隔天11點前退房都沒看到員工，本來有些問題還有想寄行李都不知找誰,2,0,0,0,0,0
3288,周邊吃的東西很少,0,2,0,0,0,0
3289,早餐很好吃！還想在嚐嚐！！！老闆娘很親切，有機會還會想在住。,1,0,0,0,0,0
3290,沒有菸味！非常棒！,0,0,0,1,0,0
3291,不附早餐 無法給評 地理位置 是我要的 特別好 管家親切 熱心 有禮貌 3D浮雕很漂亮,1,1,0,0,0,0
3294,沒有浴缸，非常驚訝，而且枕頭的舒適度略顯不足,0,0,0,0,2,0
3295,老闆很親切、空間寬敞乾淨、CP值高、有電梯。,1,0,1,1,1,1
3296,早餐的麵包有點乾,2,0,0,0,0,0
3297,安靜，交通方便，房間不大、簡單，無冰箱及 飲水設施（只有兩瓶水）。,0,1,0,0,2,0
3298,1. 離三多商圈捷運站很近，附近也有youbike站,0,1,0,0,0,0
3299,床邊的小桌子後還有點灰塵,0,0,0,2,2,0
3300,太多躁音床太老舊床頭燈損壞,0,0,0,0,2,0
3302,下午茶早餐都超讚,1,0,0,0,0,0
3303,住宿的品質.員工的接待態度.後續處裡的方式,0,0,0,0,0,0
3305,早餐很不錯，感覺非常用心。房間非常寬敞，三張單人床都是加大的，睡起來很舒服，每張床都有床頭櫃附設插座，滿足大家3C產品充電的需求。沙發也很大坐起來很舒服。浴室也很寬敞，洗澡的熱水很穩定，廁所有兩個洗手台，可以讓兩個人同時盥洗，早上趕時間的時候非常方便。整體而言非常乾淨舒適，價格也不高，下次去花壇會想再入住。,1,0,1,1,1,0
3307,房間明亮乾淨，床位有拉簾可遮光，有吹風機可以在房間吹頭髮，房間內還有榻榻米可以坐著休息看書。,0,0,0,1,1,0
3308,"1.當天比較晚入住,大姐還有關心晚餐有沒有吃,我腳比較大還幫我找合適的拖鞋",1,0,0,0,0,0
3309,房間大又乾淨,0,0,0,1,1,0
3310,環境很乾淨，設備很好，整體很棒，下次還想再住 ????,0,0,0,1,1,0
3312,早饭加一些面包之类的面食就更好了。,2,0,0,0,0,0
3313,早餐有點不是期待,2,0,0,0,0,0
3314,房間乾淨雅緻，離一中商圈很近很方便。房務人員服務親切熱心、環境解說詳細 ^_^,1,1,0,1,1,0
3318,沒有，全部都很好！,0,0,0,0,0,0
3319,以這個價位的民宿來說，被套/ 枕頭套和衛浴非常的乾淨，住起來很舒服。A02房外可以瞥見富里車站一隅，夜晚看起來別有一番寧靜的氣息,0,0,1,1,1,0
3320,比上次小間,0,0,0,0,2,0
3321,1. 浴室浴缸大，可容納兩人泡澡，很舒服。,0,0,0,0,1,0
3322,"位置極佳,房間規劃得宜空間不會感到狹小,早餐豐富又好吃",1,1,0,0,1,0
3323,車位太少也太窄,0,0,0,0,0,2
3324,性價比很高，房間整潔，位置也還算便利,0,1,1,1,1,0
3325,老闆不僅服務周到，早餐會送到房間、停車位預留、幫忙提行李等等，處處感受到老闆的用心，入住時也熱情招待，要離開時還多關心兩句，然後跟我們分享許多趣聞，像是去朋友家作客般很有人情味，讓人覺得很有溫度,1,0,0,0,0,1
3327,早餐豐盛！,1,0,0,0,0,0
3328,住房小、停車場到房間不方便,0,0,0,0,2,2
3329,其他房間關門時的風壓會互相影響,0,0,0,0,2,0
3331,房間乾淨，頂樓有簡易廚房跟桌遊，陽台可以看夜景。,0,0,0,1,1,1
3332,民宿位置清幽，泳池小巧可愛，旁邊還有烤肉區設備齊全！小朋友玩水玩得很開心！,0,1,0,0,0,1
3333,厕所有异味要扣分。房间空间窄下床比较不方便。,0,0,0,2,2,0
3334,CP值非常高，雖然隔音有點差，靠近大馬路（下面還有店家） 但是這樣的價錢已經算非常好了,0,2,1,0,2,0
3335,老闆很可愛！,1,0,0,0,0,0
3336,CP值高的民宿，還有大浴缸，值得再來。,0,0,1,0,1,0
3339,位置便利，性價比都很不錯,0,1,1,0,0,0
3340,4人房，房卡只有一張，有點不方便。,0,0,0,0,2,0
3341,早餐很好吃，熱水會燙，有暖氣、服務態度很好～,1,0,0,0,1,0
3342,火車經過的聲音有點大聲,0,0,0,0,2,0
3343,地點方便且舒適乾淨，雖然入住時間不長，但感覺的出民宿主人很用心在經營，也謝謝你們親切的入住說明,1,1,0,1,1,0
3345,早餐我喜歡，但如果10:00開始收的時候，是不是可以提前5分鐘提醒一下用餐的客戶，讓客戶如果還沒有吃飽，或還想吃點什麼的，可以有機會再去取餐。而不是10:00一到，甚至提前5分鐘就開始收。有的客戶才下來沒多久，就吃不到什麼。,2,0,0,0,0,0
3346,老闆人情味十足，⋯,1,0,0,0,0,0
3347,房內是中央空調，無法自行設定，晚上溫度太高反而睡不好。園區內車位有限，停車需要碰運氣。,0,0,0,0,2,2
3348,如果有停車場就好了XD,0,0,0,0,0,2
3349,老闆和老闆娘都很友善熱心。地理位置極佳！！,1,1,0,0,0,0
3351,位置佳，到觀霧森林遊樂區很方便～,0,1,0,0,0,0
3352,床很軟舒適,0,0,0,0,1,0
3353,住宿地點離東大門夜市很近,0,1,0,0,0,0
3354,房間很好看 民宿設計風格不錯,0,0,0,0,1,0
3355,公共空間的裝潢,0,0,0,0,0,0
3360,房間味道香香的，床的軟硬度剛剛好，老闆娘人親切服務很好，下次來嘉義玩，會再來很推,1,0,0,1,1,0
3361,先說優點 早餐健康好吃，饅頭作成花的造型，有創意。,1,0,0,0,0,0
3362,"地點非常好, 市中心區",0,1,0,0,0,0
3363,免費升級四人房～,0,0,1,0,1,0
3364,可以在放個化妝台，可以讓女生化妝！,0,0,0,0,2,0
3366,冷氣出風口有聲音,0,0,0,0,2,0
3367,老闆親切 附停車位 房間大 電視大 房間亮又美又乾淨，浴室的洗髮沐浴用壓瓶比起單包裝方便又環保還有附浴巾，吹風機達新牌風力大使用起來像在家中很便利 有冰箱、衣帽架、小陽台、一樓有洗衣機、飲水機、整個環境都有淡淡香氣 能感覺業者相當用心且有潔癖，很棒!,1,0,0,1,1,1
3368,老闆一家爸爸、媽媽、爺爺、奶奶都非常親切，小朋友也很乖，備品和零食供應大方，房間尤其是浴室很乾淨，很溫暖開心的住宿體驗。,1,0,0,1,1,0
3371,房間沒瓶裝水，要去一樓裝水住三樓小不方便。房間雖然沒冰箱但一樓有大冰箱還算Ok,0,0,0,0,2,1
3372,床太軟，本人習慣睡軟床也覺的不好睡，忠孝館的床比較好睡，隔音也比忠孝館差一些,0,0,0,0,2,0
3373,床、枕頭、被子很舒適，可以泡茶很不錯，非常乾淨和整潔,0,0,0,1,1,0
3374,周圍環境很漂亮，還有游泳池，孩子很喜歡,0,1,0,0,0,1
3376,公共衛浴有提供棉花棒、乳液、化妝水，每層樓都有飲水機跟公共冰箱可以使用，進去住宿區域都要換上室內拖鞋，環境維護的很乾淨、也很安靜，廁所也很乾淨，看得出來旅館很用心維護環境，但同時規定也比較多項。單人房的話，就是簡單的床跟書桌，提供兩個枕頭（大小各一），床下有空間可以放置行李，整體來說環境很安靜、舒適，離捷運站也很近。,0,1,0,1,1,1
3378,地理位置優越，價格親民。,0,1,1,0,0,0
3379,住宿地點開車方便,0,1,0,0,0,0
3380,房客沒水準，半夜1點還在喧嘩，因為房間上方有排氣扇，房間沒有密閉，因此都聽的到,0,0,0,0,2,0
3381,床容易晃，上下鋪翻身容易互相打擾。,0,0,0,0,2,0
3382,"房間外側剛好是水管設置處,整晚都有水流聲.........",0,0,0,0,2,0
3384,住宿地點距離六合夜市很近，覓食很方便,0,1,0,0,0,0
3386,早餐很好!超乎預期!,1,0,0,0,0,0
3388,老闆親切服務周到,1,0,0,0,0,0
3389,房間卓上有螞蟻 清潔沒掃乾淨,0,0,0,2,2,0
3390,早晚餐不錯，服務人員很親切。,1,0,0,0,0,0
3394,"住宿的用品感覺都有仔細挑,例如沖澡設備和吹風機，床組設施也頗舒適，比起一般民宿的用品等級是很好的，所以住宿的感覺很舒服.",0,0,0,0,1,0
3395,老闆親切，房間寬敞，很適合家族旅遊 有電梯，不管帶小北鼻還是老人家都很方便,1,0,0,0,1,1
3396,房間小細節有點歲月痕跡。,0,0,0,0,2,0
3397,住的是女上下鋪，木製床翻身會有聲音其他都還好,0,0,0,0,2,0
3398,房間相當乾淨寬敞，老闆親切和善，服務好，值得推薦住宿的好地方,1,0,0,1,1,0
3400,家庭房空間大，不過桌子椅子、浴室的架子都不夠用，也希望能有放用過的毛巾的地方,0,0,0,0,2,0
3401,主人熱情招待，詳細說明入住相關事項；,1,0,0,0,0,0
3403,衣架只有2個太少，每人至少2個。沒有WiFi。,0,0,0,0,2,0
3404,住第二次了 不錯！住的地方都離景點很近,0,1,0,0,0,0
3405,"房間很乾淨,早餐不錯.貓很多,可以去跟貓玩.主人很好客,是個不錯的地方",1,0,0,1,1,0
3406,早餐阿姨很熱心,1,0,0,0,0,0
3409,早餐好吃，員工態度都很友善親切,1,0,0,0,0,0
3410,床跟枕頭都很舒服，軟硬適中,0,0,0,0,1,0
3411,人情味，親切熱情的老闆、老闆娘～,1,0,0,0,0,0
3413,走出一條小巷子 就很多吃的,0,1,0,0,0,0
3414,老闆跟小幫手人超級好！行程規劃也很棒～風景很美～我下次還要來！,1,1,0,0,0,0
3415,價格便宜，房間也很寬敞乾淨，服務也很好，供應早餐吃到飽，來宜蘭旅遊住宿好地方!,1,0,1,1,1,0
3417,老闆親切，借用洗衣機、代寄名信片、幫煮咖啡喝，加上陽台無敵風景，本次旅行最佳住宿，真的太棒了！,1,0,0,0,1,1
3418,車位只有一個，沒有提供早餐略為可惜,2,0,0,0,0,2
3419,房間空間大，乾淨，大廳備有餅乾跟泡麵都是免費的,1,0,0,1,1,1
3420,自助式check in讓人沒壓力的安排行程,1,0,0,0,0,0
3421,1.舊透天改建，沒有電梯。,0,0,0,0,0,2
3422,適合放鬆的地方房間乾淨整潔燈光亮氣氛佳 適合帶朋友家人一起來,0,0,0,1,1,0
3424,"早餐沒有牛奶, 葷食肉類太少",2,0,0,0,0,0
3425,吹風機風量不足,0,0,0,0,2,0
3426,"毛巾有消毒水味(會介意的建議自備毛巾),不知道是否因為是市區,so～到11、12點都還有車子和摩拖車聲,還有聊天的人聲.(當天是睡一樓)",0,0,0,2,2,0
3427,※服務態度：,0,0,0,0,0,0
3428,房間沒開空調時有菸味，空調開起來是有比較好,0,0,0,2,2,0
3429,只有床墊稍微軟了一些!,0,0,0,0,2,0
3431,早餐健康又好吃,1,0,0,0,0,0
3432,冷氣擺放的地方,0,0,0,0,0,0
3433,我住1603，隔壁（電梯間）那邊的房間浴室洗澡水聲很大，連掛蓮蓬頭和關淋浴間門的聲音都清清楚楚，半夜有人洗澡嚇醒我兩次。另外我住的第一天蓮蓬頭水壓很小，屬於30度向下流的那種（客服寫信回報說水壓沒問題），而且雖然燙水很燙，但只要加一點點點的冷水，整個就會變冰的。第二天的水壓比較好一點，但熱水加了冷水後水溫會逐漸慢慢下降直到變冰，需要重新開到熱水後就再繼續重複循環。洗澡的感覺有點像在老舊公寓裡使用老舊的熱水器。,0,0,0,0,2,0
3434,來很多次工作人員態度都不錯住也住不錯，所以我在住宿期間我都會照習慣吧垃圾整理好讓房務人員，可以不用那邊處理那麼幸苦加油期待更進步,1,0,0,0,0,0
3435,沒有特約停車塲,0,0,0,0,0,2
3439,1.電視使用起來不順暢，常斷訊跟延遲。,0,0,0,0,2,0
3443,飯店位置很棒，逛百貨，找小吃，走路幾分鐘就可到。,0,1,0,0,0,0
3445,民宿老闆超熱情 給人滿滿的活力,1,0,0,0,0,0
3447,老闆娘一家親切,1,0,0,0,0,0
3448,房間不乾凈 床墊的床罩居然是破的 還兩床都是 訂了兩間房間都一樣 太扯了,0,0,0,2,2,0
3449,"11/24早餐沒擔仔麵,8點蒸籠就空空沒東西了",2,0,0,0,0,0
3450,，入住第一天隔壁房小孩吵鬧超可怕一早就被吵醒。,0,0,0,0,2,0
3451,入住雙床房型，房間小到無法將20吋行李箱攤平，最後是將兩張雙床房並排貼牆後，才有空間可以打開行李箱。,0,0,0,0,2,0
3452,那天提早出門，早餐可提早拿,1,0,0,0,0,0
3453,床單有二攤黃黃的東西 令人作嘔,0,0,0,2,2,0
3454,早餐好吃，宵夜好吃，隨時都可以吃冰喝飲料咖啡,1,0,0,0,0,0
3455,相當有人情味的民宿，夜晚很安靜床很舒服，早上備有早餐,1,0,0,0,1,0
3456,在一樓客廳，唯一的缺點是在巷弄內有點難找，但有停車的空間,0,2,0,0,0,1
3457,不含早餐要收費應該在booking一開始畫面顯示（不知道是飯店還是booking問題），因為我訂完才發現訂單又必須打給booking不能直接免費修改。,2,0,0,0,0,0
3458,服務周到，早餐好吃，尤其是牛肉湯，建議咖啡廳可以改成餐廳，疏通連假人潮,1,0,0,0,0,2
3460,地點佳，很安靜，熱水夠燙，有停車位。,0,1,0,0,1,1
3463,很喜歡一樓的空間，跟咖啡廳氣氛環境一樣，還有很多書可以看超棒的 下次還會再訪～,0,0,0,0,0,1
3464,床好睡，早餐好吃,1,0,0,0,1,0
3465,不知道是否是住宿人數稍多的關係，即使在民宿仍供應熱水的時段，也發生熱水不足僅能洗溫冷水的狀況,0,0,0,0,2,0
3466,三人房裡的雙人床太小,0,0,0,0,2,0
3467,早餐多樣化，住宿離 高鐵，捷運近 也適合自由行,1,1,0,0,0,0
3468,早晨可以看到美麗的海景很棒,0,0,0,0,1,0
3469,優點是房間還算乾淨，附的早餐還蠻好吃的，且民宿前就有地方可以停車。,1,0,0,1,1,1
3470,沒有一個滿意的,0,0,0,0,0,0
3474,沒有太大缺點，唯一美中不足應該是插頭少，不過公共區有延長線，所以完全不用擔心。,0,0,0,0,2,1
3475,步行到海灘只要50步，放鬆心情的好地方，小孩玩的開心大人喝的開心,0,1,0,0,0,0
3476,房間大而美，碰巧遇到晚鳥優惠，真得CP值很高!,0,0,1,0,1,0
3477,民宿人員會很詳細的介紹老街地圖和推薦店家，很貼心。,1,0,0,0,0,0
3478,早餐有牧場牛奶很好，離火車站有點遠但有接送服務，還有脚踏車出租，沒問題的。旁邊有虎頭山步道，散步好舒服。,1,1,0,0,0,1
3482,房間很乾淨也很漂亮 設備都很好,0,0,0,1,1,0
3483,冷氣涼，網路快，防疫旅館上選,0,0,0,0,1,0
3484,老闆很親切 也認識到些朋友,1,0,0,0,0,0
3486,床鋪舒適；,0,0,0,0,1,0
3487,行館有自己的停車場，旁邊就有古蹟可以看了，離第一市場近，吃東西也方便。,0,1,0,0,0,1
